PRSM,FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
0.33207667648947103,620,214568.195,74367.9650226546,0.24043528569350667,5,9,0,Corp,445240,26
0.43185850115513436,525,36708.087,9526.95261042665,0.32108979388142533,6,12,0,Sole,445250,13
0.8223547844043096,840,38338.796,19437.417808456048,0.16436852354311993,3,12,1,Sole,445250,14
0.9980649908181941,696,929751.375,483609.980169887,0.16021026121665718,5,10,0,Sole,722511,17
1.0731653478478533,721,190297.114,115757.2268671245,0.13699440857836492,4,12,1,LLC,445320,13
0.7173647191025742,752,114023.571,67873.6992548444,0.1399947896507469,4,12,1,Sole,444240,12
0.8326645438208345,680,265659.767,188032.40887997363,0.11773669256557881,5,11,0,LLC,459910,9
0.7279840402146773,630,23961.964,19779.41918641719,0.10095495294950749,5,8,1,LLC,445110,18
1.1309236536407818,683,676058.916,273072.98649320396,0.2063120329970907,5,8,1,Sole,444240,15
0.7686654088085465,522,309918.899,86150.74422427214,0.2997835381367521,6,10,0,LLC,722511,12
0.6264298263220935,850,23748.247,12017.950596948664,0.1646720518085507,3,12,1,Sole,444140,16
0.8458113928269865,679,50541.285,16145.162134740389,0.260869089752732,5,10,1,LLC,458310,15
0.4918287279080912,660,156275.714,48588.47838452552,0.2680260135665049,5,11,0,Sole,722330,26
1.1474365529499329,700,52989.138,17196.33056515841,0.25678510210467814,5,11,1,Partner,459210,29
0.8923517411099686,690,336493.126,412593.63395814475,0.06796298227950347,5,10,1,Corp,441120,18
1.1716953375675179,742,160910.411,156760.15048214205,0.08553960222304219,4,9,1,LLC,722511,20
0.7958115425731255,678,328207.957,167053.23826149298,0.163724231675896,5,9,0,Partner,445291,20
0.7475136935515632,726,246316.954,178843.05428582372,0.11477332969570286,4,9,0,LLC,459910,17
0.612926987591937,703,288954.416,135408.79484263202,0.17782843939089163,5,8,0,Corp,722514,20
0.9285742222510135,671,313519.801,86729.05631097648,0.30124448708000906,5,10,0,LLC,445240,13
1.175720201783827,675,697306.746,623037.4368554223,0.09326710091978685,5,11,1,LLC,445292,15
0.8245025666061945,743,40685.379,15212.073790598566,0.22287876700252268,4,11,1,Sole,722410,11
0.7359367500251338,744,558574.431,393259.27650478465,0.11836432611001273,4,11,0,Corp,722410,21
0.7789221820360039,673,101270.622,119681.39258341456,0.0705140399675589,5,12,0,LLC,445320,15
0.5808242541179187,753,209699.462,160171.21910367225,0.10910171792696317,4,9,0,Corp,444240,20
0.9218247614243616,707,325615.916,127270.78326269145,0.21320415393892692,5,8,1,Corp,722410,10
0.6773853763686086,647,352236.365,223032.07367326145,0.1316090100102302,5,9,0,Partner,458210,20
0.41763701040339307,725,119368.842,35297.76280176491,0.28181399359119225,4,11,0,Sole,459310,18
1.0320964830255095,691,427774.364,886385.3989334359,0.04021711516182554,5,10,0,Partner,445292,23
0.7056587875173083,698,250668.34,181633.82312012775,0.1150062690665157,5,8,0,Partner,459210,16
0.7108512735425846,733,161877.656,48156.319853439316,0.2801253232747441,4,10,0,Sole,444140,15
1.1747586307636384,752,240725.665,147347.06909101302,0.13614435772008757,4,9,1,LLC,445320,17
1.10630208249993,671,614316.951,298454.3627506776,0.17152732758932931,5,9,0,LLC,445240,23
0.9438391728458275,746,28354.488,55358.2919258038,0.04268328949106555,4,10,1,Partner,445240,19
1.0637462597785001,684,69945.92,11856.753947925868,0.49160391556293687,5,11,1,LLC,445291,24
0.5364907079752134,704,206848.758,260973.20837302116,0.06605044482329307,5,10,0,Corp,722410,14
0.9016246254215733,668,384079.516,120012.70011718782,0.26669366077156903,5,9,0,LLC,445250,15
0.8173604955058739,715,495813.14,450895.1625389168,0.09163496328949976,4,8,0,Partner,445230,16
1.0468706674866963,842,456039.998,273486.31599655625,0.1389588105283674,3,12,1,Sole,445110,19
0.9970896197731636,658,444295.26,116050.89719796204,0.31903764549827357,5,11,1,Corp,444140,21
0.7734726396655375,689,26642.549,9320.961678353846,0.23819563831301724,5,11,1,Sole,444240,14
0.7886622939319906,659,450705.198,200458.5710607296,0.18736423342368058,5,10,0,Partner,722511,21
0.9817674998448503,663,408457.723,104400.87741535429,0.32603311797767826,5,12,0,LLC,445110,18
-0.5227722048293799,640,96649.459,21430.765758992267,0.3758205224166502,5,11,0,Sole,459310,19
0.9850439889232767,704,164975.4,42070.96561302207,0.32677999660042617,5,11,1,Corp,445320,20
0.6827517793629548,624,314743.039,186114.36446012135,0.14092725545079204,5,9,0,LLC,458210,16
1.1805317275232887,685,297797.174,113900.04473601384,0.2178790291451045,5,8,1,Partner,722514,11
0.5938214962294383,675,167943.129,32777.157329987844,0.4269821390885452,5,8,0,Sole,444240,29
0.7151217974117141,692,219597.823,90168.66182755596,0.202950983328676,5,9,1,Sole,458210,15
0.6966838670408971,665,246795.069,177917.6839807838,0.1155942191346268,5,10,1,Sole,445292,28
1.0905134900790039,824,263347.271,128809.65126768475,0.17037237272741762,4,9,1,Sole,445240,22
0.7766261279705253,631,511202.647,465209.78236332885,0.09157206533129728,5,12,0,LLC,722514,16
0.8644079101500193,696,69648.897,29815.148583620696,0.19466865086121143,5,11,1,LLC,459210,13
0.7080869914514004,651,270179.292,60478.688447656605,0.3722789230041975,5,9,0,Partner,444140,11
0.8072697649737457,700,120943.811,97938.77952984264,0.10290766298139985,5,10,1,Partner,459310,14
0.6121670082250353,704,369167.617,300081.7772001716,0.10251861466020318,5,8,0,Corp,722513,16
0.7899372408932391,679,62622.381,47652.17134231091,0.10951298971273542,5,12,1,Corp,441120,15
0.5384171424916859,617,15741.139,4426.432759861111,0.2963473420918954,5,12,0,Sole,458210,27
0.6019317028326404,726,187875.421,300263.44514229154,0.05214182857295197,4,11,0,Partner,445291,22
0.7723977297356396,737,154773.758,91119.26466935538,0.14154869679281304,4,9,0,LLC,445240,18
0.40170942806147203,757,68972.011,56631.18955208724,0.10149296931237589,4,12,0,Corp,722513,20
0.6516044018705089,720,377865.423,103733.07028835845,0.3035558974825202,4,11,0,Sole,722513,10
0.3310624179585591,553,46612.806,44388.96802526183,0.08750824073651321,6,9,0,Sole,445131,23
0.6999709052666332,722,249233.093,398170.65914295224,0.05216211677016104,4,11,0,LLC,444240,18
0.8645885989249121,743,156551.529,66622.47790063244,0.19581920638644026,4,12,1,Sole,444240,19
0.7546751833259175,730,543731.693,192413.4311571968,0.2354875859973037,4,10,0,Sole,444240,15
1.0181626030621411,770,214732.005,80851.57738193631,0.22132324846884083,4,9,1,LLC,441120,17
0.9374285339224185,850,185342.323,193131.51547434193,0.07997241436955053,3,13,0,LLC,445292,25
0.38385480229738544,517,28872.76,17910.259323877388,0.13433994951293898,7,9,1,Corp,722330,20
0.8691107733251282,850,56837.819,40500.06944334713,0.11695004432750969,3,11,0,LLC,458310,17
1.4252412855947165,836,452003.493,168901.93423854816,0.22301081346292448,3,12,1,Partner,459210,24
0.39141820106202974,688,176312.528,243685.03975793565,0.06029385587749522,5,8,0,Sole,722514,19
0.6281866984644765,649,64086.868,36608.461817018375,0.1458835490009753,5,8,0,Partner,444240,15
0.9244822302136735,632,592145.912,165513.01519121797,0.2981366305825411,5,10,0,Partner,459210,22
1.0923024109974147,634,302078.713,54216.75146660901,0.46430716342046074,5,12,0,LLC,445110,26
1.1130908153869796,836,66097.252,19917.686186797822,0.27654338368802633,3,12,1,LLC,722410,19
0.43300221498963826,538,113746.354,84039.52699340151,0.11279053050926359,6,8,0,Sole,458310,19
0.26464292734783046,660,26294.063,17330.469781954624,0.12643465204551046,5,12,0,Sole,722330,21
0.5696763028175679,598,158431.036,49731.6997115804,0.2654762738836978,5,8,0,Sole,441120,17
1.2571845475648855,699,414743.219,117640.29902565692,0.29379332765151195,5,11,1,LLC,445110,23
1.26648331767121,810,290260.993,116035.51491771176,0.20845700646467502,4,12,1,LLC,445131,17
1.0175845976401499,747,29652.318,12063.156090020637,0.20484079635214045,4,10,1,Partner,445240,18
0.8399871532597656,710,53933.747,21150.34595171526,0.21250143741985328,5,9,0,LLC,458210,24
1.214671855100705,850,385756.742,92565.77651822452,0.34728164528860866,3,9,1,Sole,445240,20
0.49112963133031706,696,236547.887,116679.10836572599,0.16894475962979744,5,12,0,Sole,445292,14
0.46731093432349546,636,184961.487,50368.49238214222,0.3060138694058814,5,11,0,Corp,722511,18
0.8946618063109641,712,31133.234,8378.849224027555,0.30964110909487996,5,8,1,Corp,722514,13
1.094994593285033,625,329227.301,261537.20598536546,0.10490135930488548,5,11,1,LLC,445131,22
1.043589913118168,801,68338.757,15589.379183144927,0.36530617093616713,4,13,1,Corp,445110,19
0.5969496150498055,640,35190.214,19105.37431379596,0.1534917759353067,5,12,0,LLC,445320,8
0.6595745508785349,568,18577.625,5320.181696320847,0.2909929594579964,5,10,1,Corp,445110,15
1.2203943221334828,671,1030651.132,569360.3868437767,0.15084926229140613,5,11,1,Sole,445230,16
0.6418439914832802,663,163704.988,65984.87774420074,0.20674558777268182,5,9,0,Corp,445292,14
1.172207322842645,847,120632.101,46336.366027120996,0.2169500102241387,3,10,1,LLC,722513,19
0.7442531200544376,675,227549.203,93953.74851329443,0.20182732337337406,5,10,0,Partner,445250,15
0.7753647033985013,706,28416.31,11676.896120870604,0.20279582937291546,5,11,1,Sole,722330,25
0.5812462563651264,769,148265.417,74523.27925345302,0.16579317953314807,4,13,0,Corp,458310,17
0.6277067553200463,586,242666.069,61759.4131206375,0.32743465967148627,5,9,1,Sole,445230,22
-0.1881118039600551,637,432417.134,196633.0352804354,0.18325893772261806,5,11,0,Sole,458310,15
1.2028586366795748,850,469575.976,200058.2512770568,0.1955996870088658,3,12,1,Corp,444240,19
0.680809035189601,660,175754.469,74008.78154674944,0.19789821483209222,5,11,0,Partner,444240,21
0.9632995174263727,681,230588.575,68639.23585512748,0.27995233839564787,5,11,1,Partner,459310,17
0.687300202394792,714,235386.634,93956.92610255463,0.2087717600714483,4,8,0,Corp,445110,14
0.4012809205039041,664,66244.384,23995.74378151777,0.230056020917563,5,8,0,Partner,722511,18
1.0334950787432833,742,81994.254,13705.317934743072,0.49855497935430365,4,11,1,Corp,458210,16
0.7154163248655387,710,670318.509,2235486.329775171,0.024987795723008507,5,10,0,Partner,445230,19
0.7110416553854266,742,208308.01,106407.83280701823,0.1631364945174262,4,12,0,Partner,722514,14
1.2973906917805629,762,106747.265,40860.58524969254,0.21770626539749824,4,13,1,LLC,445320,16
0.7987939835757709,716,396168.122,243311.2853697243,0.13568630865806386,4,12,0,Corp,445230,19
0.6580942507092492,735,217482.568,256470.64752986573,0.0706651911549561,4,9,0,Corp,722330,16
1.2899367288717836,708,917160.38,568902.4500761527,0.1343464624848,5,10,1,Partner,722514,20
0.8689153828601357,651,39456.46,23518.740798461324,0.13980503299515287,5,12,1,LLC,722513,20
0.5281908725190824,549,214858.56,60601.13285009036,0.29545454281013994,6,10,0,Corp,445291,18
0.9663013298878322,836,90193.441,43291.569070699945,0.1736162547275354,3,11,1,Corp,445230,13
1.033602738596992,741,134010.667,45670.709373094884,0.2445233659959804,4,11,1,Sole,459910,17
0.6078571485943869,749,415895.904,423099.47500895173,0.08191452376362963,4,9,0,Corp,722511,21
0.5521620953970168,552,337085.233,128052.20555319164,0.21936706175408155,6,8,0,Sole,444140,21
0.8258490892921214,671,152904.675,32581.17773784044,0.3910864227354531,5,9,1,Sole,445230,14
0.597584996841357,546,178740.427,110090.96715670868,0.13529752683643007,6,10,0,Corp,459210,17
0.8964342179759291,627,566778.805,372726.1021453583,0.1267192364888726,5,10,0,LLC,441120,16
0.9784731466531262,737,522360.42,258836.0387885194,0.16817609790252577,4,12,1,Corp,722514,24
0.6778446636044497,714,76751.29,53643.306144917675,0.1192309216746385,4,9,0,LLC,445292,21
0.8468738303009697,665,103583.582,25631.814285982,0.3367676228595131,5,12,0,Partner,445110,15
0.3479936126652416,618,115339.763,35824.757201567685,0.2682962193598918,5,8,0,Sole,445291,12
0.8918672990320329,718,175531.672,57797.97462166312,0.25308221315856944,4,12,0,LLC,459210,20
0.5404463738087288,709,259231.357,191749.4279004226,0.11266063904269788,5,10,0,Corp,445250,17
0.8736556133705996,708,122547.324,44898.04787516944,0.2274548111399701,5,11,1,Sole,445131,26
0.563210149667595,730,185155.304,155549.0803414477,0.09919447053493947,4,9,0,Corp,445291,23
0.6458475596254528,717,226592.377,138739.78506289425,0.1361015376719326,4,11,0,Corp,444240,19
0.9903498335134827,579,601846.835,162536.04313137734,0.3085709603261809,5,10,0,LLC,722514,14
1.0224575950380739,717,20050.745,12146.983189618264,0.13755641138078967,4,12,1,LLC,445110,18
0.6471170454872368,547,128386.208,180014.7568328914,0.059433186783672765,6,12,0,LLC,459310,12
0.7839709727520345,840,67247.226,33623.419816754795,0.16666762424943812,3,13,0,Partner,445292,24
0.9726950740292345,834,482531.95,713722.9498500886,0.056339782603010466,3,13,1,Sole,445240,19
0.9081467348845458,709,118034.046,33416.691551078744,0.29434902270217334,5,9,0,LLC,445240,15
1.100828246104937,660,258067.619,50380.290388731235,0.4268660373080525,5,8,1,Partner,458210,17
0.971960885404598,697,243568.601,86485.23424682836,0.23469189386407918,5,11,1,Partner,722511,10
0.704347344024814,707,449563.769,356237.3332555305,0.10516485477335931,5,12,0,LLC,458210,14
0.40460077824233087,533,180631.416,70282.08232864496,0.21417433151187362,6,10,0,Sole,444240,16
0.7052817992173197,698,402138.757,266919.78312380734,0.12554919193752462,5,8,0,Corp,445131,13
0.820571363872837,642,347631.872,383863.7829881513,0.07546771524304198,5,9,1,Corp,444240,26
1.2614601979293267,832,432345.923,305376.16717770795,0.11798179029374077,3,13,1,LLC,459210,13
0.5159620022034773,640,87846.545,34174.4811538036,0.21421087225056212,5,11,0,Sole,722514,17
0.6012337851635919,670,222232.197,60235.655401707394,0.3074482982960133,5,9,0,Sole,445110,15
0.9057601164825687,680,821660.53,195032.56635710085,0.35107834610535227,5,8,0,Corp,444140,18
-0.6459882347844541,702,481581.449,140616.47702596986,0.2853988968110394,5,11,0,Sole,722514,11
0.8526787571063381,715,234880.218,207457.33036682085,0.09434880640462735,4,11,1,Corp,722513,18
0.3365464377801938,521,14774.913,7092.566836427258,0.1735962139512547,6,10,0,Sole,722330,19
0.7005027272370934,677,180978.472,40411.69951514138,0.3731973540900603,5,9,0,Corp,458210,17
1.221797361387646,749,602210.146,451798.44760731084,0.11107647469597297,4,9,1,Partner,458210,19
0.5194743887901904,664,128484.663,85032.72447743085,0.12591687865819043,5,9,0,Partner,458310,15
0.7185673028600731,590,255533.996,106722.2732565248,0.19953191603670006,5,8,0,Partner,722514,26
0.7940928297701051,760,293223.282,92539.66255731719,0.26405189758353925,4,13,1,Sole,458210,11
0.6506630086305756,701,254684.258,248913.1377669189,0.08526543981194126,5,12,0,Partner,458310,19
0.6733236289268717,627,518791.382,161027.48420872627,0.26847972803591647,5,11,0,Corp,445110,20
0.664319151636953,672,26928.575,22748.401596110438,0.09864639971233663,5,8,1,Corp,445320,27
0.7800091772327808,735,85068.778,56390.662899624,0.12571345092984537,4,8,1,LLC,459210,16
1.0292877698125222,849,86123.443,33003.44749805628,0.21746072387607435,3,11,1,LLC,444240,16
0.5560457390756122,759,291211.516,116916.41948364851,0.20756388572716522,4,13,0,Corp,445292,16
0.7216097223703429,628,616583.923,174016.8977924665,0.29527013890692255,5,8,0,Sole,722513,17
0.9210400855378396,700,65954.447,29501.595350803906,0.18630192202527437,5,10,1,Partner,444240,9
0.48327197017658424,699,46890.183,18238.961683480167,0.2142400054241689,5,12,0,Sole,445240,19
0.5219738075596755,720,52735.695,33154.00153761808,0.13255236309902543,4,10,0,Sole,445230,21
0.6790409511668029,698,795411.673,595590.4898941026,0.11129174694364048,5,11,0,Partner,445320,9
0.8673811153853846,832,189257.877,2226678.2639180915,0.007082967488193955,3,9,1,Corp,459310,16
0.9108323383723386,728,160494.843,32429.268146309823,0.41242282094244276,4,12,1,Sole,441120,25
0.5990759499036353,521,186611.276,70839.72630196076,0.21952286490181194,6,12,0,Corp,445230,28
0.6423623960585285,669,117116.703,31914.05191136619,0.3058127898364442,5,12,0,Partner,722330,18
0.6021719312168977,688,229305.2,84676.13479800269,0.22566885831824007,5,8,0,Corp,445131,18
0.9596725678938418,641,425522.091,250366.65483291363,0.1416329753403661,5,12,1,LLC,444240,18
0.8241667294662163,698,279130.718,1007429.0381872049,0.023089361418966985,5,10,1,Sole,722410,18
1.0843093190743587,761,114657.788,36488.42618570778,0.26185880470803125,4,13,1,Partner,459210,21
0.8891402235718826,709,294742.78,254154.38491125725,0.09664164693404594,5,12,1,Corp,445292,21
0.7071537179669766,600,10706.171,6542.927975914449,0.136358052534114,5,11,0,Partner,445230,14
0.4120174260831629,571,292979.743,730712.133809262,0.03341258130757465,5,10,0,Sole,722410,12
0.8425066846371586,719,21012.15,8755.274804651994,0.19999515024584083,4,10,1,Partner,722511,15
0.6043028863101023,690,287961.937,109393.64191091276,0.21936218288514156,5,11,0,Partner,444140,21
0.84467736021456,548,328837.046,123121.68828723636,0.22256913097826206,6,9,0,LLC,441120,22
0.5796625150959319,534,773543.503,439564.4675448973,0.14664961192921983,6,8,0,Sole,444140,22
1.2344773424720843,692,1031813.935,241505.17785590483,0.35603582228218883,5,9,0,Partner,458310,18
0.7906275131518734,645,504407.823,88988.57314983966,0.4723526151972663,5,10,0,Sole,445250,15
1.083033616282125,832,213482.663,415797.1278148647,0.04278582204297436,3,10,1,LLC,444140,21
2.810748700518161,717,39846.658,11242.02234752391,0.29536988369932354,4,10,0,Sole,722511,18
0.47499159050438555,729,317056.377,364446.45921155077,0.07249724639158354,4,10,0,Corp,459210,13
1.2793002547539514,838,176817.769,154822.64127984436,0.0951722174581683,3,10,1,Partner,445292,22
0.8439995283060705,530,843398.828,572925.2285604054,0.1226743598693812,6,12,1,Sole,445230,13
0.6395467409704051,645,436800.702,91356.48687058431,0.3984397796684581,5,10,0,Corp,445292,16
0.8752829535760642,658,222496.878,59846.43590877895,0.3098163861965277,5,8,0,Partner,445291,27
1.0047915303382293,714,157366.61,142260.17784810442,0.09218239682413981,4,8,1,Partner,458310,19
0.9981917137198321,732,513611.736,295032.9669137961,0.14507184891139896,4,8,0,Partner,445131,16
1.0094660940293412,765,220240.1,44908.34654798443,0.4086844223279559,4,12,1,Sole,444240,15
1.0403783627240817,751,158857.147,24536.05370083629,0.5395364611091523,4,11,1,Partner,722514,18
0.32178309421175927,536,86513.139,43860.37313831142,0.1643722507162773,6,10,0,Corp,722514,20
1.3983044057218166,811,595906.028,301282.29498021596,0.16482493825243724,4,11,1,LLC,444140,17
0.8725621063968091,692,286317.227,80099.00833298462,0.29787845584152206,5,12,0,LLC,445250,20
0.6285107862189456,726,207195.887,168878.31383814316,0.10224121454229526,4,11,0,Corp,458210,21
0.780873063405058,745,519668.997,345295.84641698125,0.12541636454469168,4,13,0,Partner,722330,17
0.6633148063889577,731,131360.803,54624.9183221944,0.20039816844697447,4,11,0,Partner,722514,13
0.686713799924374,632,49419.03,15322.960695431719,0.26876349694140944,5,10,0,LLC,722513,23
0.8029538759965534,775,213762.591,40646.09581446866,0.4382597859167317,4,9,0,Corp,722511,21
0.8068993532625629,678,115974.803,109255.24623022648,0.08845860725352404,5,11,1,Partner,722514,21
0.8178821743031147,649,145172.211,52068.0588391144,0.23234367709733048,5,12,0,LLC,459310,23
0.5004514154478666,648,237092.862,76908.60194385977,0.25689894238907585,5,8,0,Sole,458210,10
0.8540278342472397,700,61936.793,19049.046860101113,0.2709531586841437,5,12,1,Corp,445230,15
0.4786401089395119,607,10364.138,2649.2096234639157,0.32601352456865357,5,10,0,Partner,722513,19
0.6313354986627994,663,125006.825,52672.01457600072,0.19777552653953617,5,11,0,Partner,444240,14
1.205600884932927,681,509429.457,97665.89487814963,0.4346702070662919,5,8,1,Sole,458210,14
1.1954008683759783,777,213106.184,47564.636158661735,0.3733624411091538,4,10,1,Partner,459310,15
0.8069538086744441,705,283368.271,126313.94686572817,0.18694707250684725,5,11,0,Partner,459210,16
1.2397257195528613,704,963133.316,519645.3493832055,0.15445362834851273,5,11,1,Sole,722513,20
1.2029198698365913,832,99060.635,70030.81598865657,0.1178774343855111,3,12,1,Partner,722514,24
1.1214302634173703,850,211053.179,90290.95537964674,0.19478988612663717,3,11,1,LLC,722410,22
0.8954413090775655,833,188871.91,45527.80345485058,0.3457079990459423,3,9,0,Partner,459210,18
0.8463072301563466,689,149929.401,35717.704824186236,0.34980178069951495,5,12,0,Partner,445291,21
0.9293992045689623,653,763455.58,529044.6419403708,0.1202569561993677,5,10,1,Sole,445131,14
0.6119577084101125,550,30571.532,13368.469223690765,0.19056988680139386,6,10,0,Partner,445250,17
0.9741731734916788,730,253131.859,48528.45196566593,0.43467946594005613,4,8,1,Sole,722410,13
0.7460045229935856,730,17256.378,5503.855419818497,0.26127712127427627,4,12,0,LLC,445292,20
0.9895916111744251,842,222095.386,126332.84417203827,0.1465014815001669,3,11,1,Sole,445291,19
0.6679705757991901,705,108575.729,115104.14519677983,0.07860687728663827,5,8,0,Corp,722410,16
1.0989086868336093,844,215653.938,71423.21467748117,0.25161513075476394,3,9,1,Sole,444140,29
0.7607463917257246,848,415648.822,127776.1831918749,0.27107870158650876,3,9,0,Sole,459210,22
0.3849214981769289,693,154457.646,190131.08550335868,0.06769787521027236,5,10,0,Partner,445292,10
0.5596444596530458,711,531683.874,518837.19925573055,0.08539670934072992,5,8,0,Corp,722410,21
1.223786331270948,806,468838.612,137170.1148163101,0.2848279626043425,4,12,1,Partner,445240,19
0.9589916791100626,684,258407.883,173067.22792481072,0.12442558021068824,5,10,1,Corp,445292,20
0.9586521609879606,766,318637.246,222715.89422473527,0.11922410803128164,4,11,1,Partner,459210,28
0.8796226942444995,692,153597.027,48207.87071274704,0.2655116697907902,5,8,1,Sole,445110,24
0.9884815352275,713,213636.776,250875.33050840176,0.07096379157962066,5,12,1,Partner,444140,15
0.8547419581271902,728,166025.69,54099.475014606884,0.2557413757329638,4,9,1,Sole,445110,16
0.8777322246367321,719,115481.351,38217.21216785084,0.2518092077046405,4,8,0,LLC,445131,13
0.5247918220961105,618,221720.092,123693.89712005407,0.14937417903003214,5,12,0,Corp,445110,16
0.6492473571819131,649,363331.145,295705.74813006475,0.10239095995979494,5,10,0,Corp,445131,20
0.8721050087765727,723,86922.49,44786.83024111834,0.1617337238276602,4,9,1,Partner,459210,20
1.1052139326828423,673,309043.684,64887.42134628051,0.3968972691316479,5,12,1,Corp,722330,15
1.0416083863253052,661,140930.083,97009.95809152369,0.12106152620180846,5,8,1,LLC,445240,66
0.7934539353018609,700,187914.054,47464.624611312414,0.32991948484235595,5,11,0,Corp,445131,18
0.9875473576747723,850,311106.03,109308.85714306965,0.23717659462917293,3,10,1,Corp,445320,25
0.5277654078230618,727,242687.24,192134.65794165246,0.10525918063574079,4,12,0,Partner,722514,10
1.0797030898475426,715,122328.884,38718.52008630117,0.2632867589965916,4,10,1,Partner,722511,12
0.6168652496485093,726,57778.798,50569.78287824655,0.09521298212661586,4,12,1,Sole,444140,13
0.5757450361760297,630,189336.835,75730.96242019479,0.20834370882266612,5,8,0,Partner,459210,11
0.6001050330861539,700,284149.508,71041.11059349378,0.33331581486896533,5,12,0,Corp,722511,22
0.6571409626916297,730,112109.435,52873.77496506863,0.17669351058892263,4,9,0,Partner,444240,15
0.9912281001784857,738,49702.074,13258.15036221645,0.3123994966751593,4,12,1,Partner,458310,12
0.6378124855855208,737,244347.471,193758.55872519218,0.10509104415294418,4,11,1,Sole,459310,14
0.6252758482577594,549,109910.4,1342389.708770424,0.006823055883219982,6,12,0,LLC,458210,32
0.857843148396978,843,75442.771,49580.61500022928,0.12680152481578252,3,9,1,Sole,459310,15
1.1360511289009794,679,810494.839,901577.7851639444,0.07491448624263909,5,12,1,Sole,459310,19
0.9983329455365826,677,67131.493,22942.65322756042,0.24383801768023308,5,8,1,Partner,445291,18
0.6444226306031866,617,13584.183,7065.981374799704,0.160206373319529,5,9,0,LLC,441120,17
1.0221254366192374,692,916116.44,203344.7600880476,0.3754364589164254,5,8,0,Partner,458210,16
0.9330766463978774,657,487425.36,173290.22183682115,0.2343974147499719,5,9,0,LLC,441120,24
0.6429091578073104,625,50604.342,26363.746669021584,0.15995558419453218,5,8,1,Sole,722513,18
0.6066598410340697,850,113254.098,37936.215460388325,0.2487818403987785,3,12,0,Sole,722330,26
0.9903433871859812,702,242819.547,93430.99048097964,0.21657655715551216,5,11,1,Corp,445110,21
0.671543191194347,649,351872.023,209671.40191796713,0.13985058675195808,5,12,0,Corp,722511,16
0.8030698448042499,726,124235.005,69872.14688527232,0.14816944297321322,4,9,1,Sole,722410,18
0.896558014482049,677,74220.461,44600.53842405778,0.13867631726460106,5,8,1,Partner,445291,13
0.9765902147212002,695,203175.395,173847.1119574376,0.0973917986098722,5,10,1,Partner,722511,14
0.6391890693444942,714,200543.975,112873.90999414545,0.1480589971370132,4,10,0,Corp,444240,19
1.207113053396957,692,338359.582,150096.4214225765,0.18785678942970577,5,11,1,Partner,444240,17
0.6012238346701405,534,21019.123,8481.69000691001,0.20651469010377824,6,11,0,Partner,441120,17
1.087040945263768,730,300965.427,347848.7395583372,0.07210160451305529,4,11,1,LLC,459310,16
1.015817005777126,846,161929.009,24442.621086375962,0.5520718926029902,3,10,1,Sole,722410,21
0.7076563268892866,777,94360.285,122569.20190334017,0.06415442836557335,4,13,0,LLC,444140,25
0.5777842845185275,638,189763.005,142140.1186339286,0.11125348636247251,5,10,0,Sole,445291,25
0.5233642026168167,647,45645.651,40975.16015209231,0.09283195565022744,5,10,0,Partner,459310,15
0.44454233054149267,586,30754.45,18208.942054462204,0.14074792624787816,5,10,0,Corp,445291,15
0.978477665325502,720,196418.865,114536.02233023896,0.14290909023194334,4,8,1,Sole,444240,27
1.0796594124980998,721,254548.201,87708.87511097649,0.24184952841424226,4,9,1,LLC,458310,14
1.2895452228429911,726,499096.837,268953.50637338357,0.15464160941479863,4,12,1,Partner,722513,20
1.085685021259565,711,442784.874,223198.54517563237,0.16531801079153455,5,11,0,LLC,445240,24
1.0325429042462313,762,280157.526,113552.15818675981,0.20560120452842437,4,10,1,Corp,458310,19
0.6251471685606781,718,213061.106,621562.9918706273,0.028565233771772287,4,10,1,Sole,722511,14
0.8336798477169617,639,630710.547,332207.60272039863,0.15821194885246587,5,8,0,Partner,722330,20
1.1616478963923638,715,644545.332,179508.885761084,0.2992170040623378,4,12,1,Corp,445240,22
0.7577866585791795,706,106910.544,125242.53042259137,0.07113567547652284,5,8,1,Partner,722514,18
0.4326196509150164,680,144990.86,46411.66634558138,0.2603347954951629,5,10,0,Sole,459210,13
1.060686074727559,690,326868.503,214333.85865943952,0.12708697583776285,5,9,1,Partner,458310,21
0.8926985770603948,786,237926.536,88971.27698749866,0.22284957578072362,4,12,1,Sole,445291,20
0.9920087026536916,634,239717.71,80234.05426826584,0.24897751977659224,5,12,1,LLC,445230,15
0.7826455610967725,731,92140.627,119256.9007380312,0.06438525180358544,4,12,1,Sole,444240,23
0.8122174544925123,798,138370.229,39455.8183412138,0.2922471995625053,4,12,0,LLC,445110,19
0.5706534393195979,602,284518.581,115677.37253165006,0.20496559725639366,5,8,0,Sole,445240,18
0.6451285848737167,701,23432.712,10880.483959795773,0.17947050951184462,5,9,0,Partner,459310,15
0.8614182634877374,837,344235.606,921015.5326791838,0.031146380796155657,3,12,1,Sole,458310,16
0.5387663456738961,751,204675.222,108826.83764392084,0.15672851356581508,4,10,0,Corp,445240,15
0.9364071196506492,730,684497.909,357127.9717496345,0.15972283587087868,4,11,0,Partner,445240,19
0.6370955763610952,744,74423.096,43803.67811780906,0.1415845639716994,4,11,0,Partner,445230,11
0.7972544577474877,694,297894.14,94098.1965870478,0.26381495679040096,5,10,0,Partner,445320,17
